FHRSID,LocalAuthorityBusinessID,BusinessName,BusinessType,BusinessTypeID,AddressLine1,AddressLine2,AddressLine3,PostCode,RatingValue,RatingKey,RatingDate,LocalAuthorityCode,LocalAuthorityName,Hygiene,Structural,ConfidenceInManagement,NewRatingPending,Longitude,Latitude,AddressLine4
1489366,22/00177/COMM,German Doner Kebab,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 68-69 ST MARTIN'S LANE",,LONDON,WC2N 4JS,5,fhrs_5_en-GB,2022-06-01,533,Westminster,0,0,0,FALSE,-0.1268954,51.5115322,
1499828,22/00242/COMM,German Donner Kebab,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 310-312 EDGWARE ROAD",,LONDON,W2 1DY,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1704307,51.5205825,
1455838,22/00086/COMM,German Kraft Bar,Takeaway/sandwich shop,7844,"ST MARK'S CHURCH, NORTH AUDLEY STREET",,LONDON,W1K 6ZA,5,fhrs_5_en-GB,2022-02-01,533,Westminster,0,5,0,FALSE,,,
412170,00688/0030/0/000,Gerrard'S Corner Chinese Restaurant,Restaurant/Cafe/Canteen,1,30 WARDOUR STREET,,LONDON,W1D 6QW,0,fhrs_0_en-GB,2022-10-25,533,Westminster,20,15,20,FALSE,-0.1318454,51.5113683,
412878,00953/0052/0/001,Gerry'S Club,Restaurant/Cafe/Canteen,1,"BASEMENT, 52-53 DEAN STREET",,LONDON,W1D 5BJ,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,-0.1314844,51.5124417,
412543,00859/0074/0/000,Gerrys Wine & Spirits,Retailers - other,4613,74-76 OLD COMPTON STREET,,LONDON,W1D 4UW,5,fhrs_5_en-GB,2022-11-04,533,Westminster,0,0,0,FALSE,-0.1330462,51.5126644,
1578899,22/00773/COMM,Getir Uk Limited,Retailers - other,4613,"DUDLEY HOUSE, NORTH WHARF ROAD",,LONDON,W2 1BZ,Exempt,fhrs_exempt_en-GB,,533,Westminster,,,,FALSE,,,
1502829,22/00288/COMM,Getir Uk Limited,Retailers - other,4613,"HARLEY STREET UNDERGROUND CAR PARK, QUEEN ANNE MEWS",,LONDON,W1G 9HF,Exempt,fhrs_exempt_en-GB,,533,Westminster,,,,FALSE,,,
413837,01405/0042/0/000,Getti Restaurant,Restaurant/Cafe/Canteen,1,42 MARYLEBONE HIGH STREET,,LONDON,W1U 5HD,5,fhrs_5_en-GB,2017-09-14,533,Westminster,0,5,5,FALSE,-0.151579,51.5212312,
1406476,21/00609/COMM,Giannino Mayfair,Restaurant/Cafe/Canteen,1,8-10 BLENHEIM STREET,,LONDON,W1S 1LH,3,fhrs_3_en-GB,2022-05-04,533,Westminster,5,10,10,FALSE,-0.1467319,51.5138706,
414430,01767/0048/0/000,Giannis,Restaurant/Cafe/Canteen,1,48 HORSEFERRY ROAD,,LONDON,SW1P 2AF,3,fhrs_3_en-GB,2022-01-17,533,Westminster,10,10,10,FALSE,-0.1276176,51.4949791,
1109098,01154/0026/0/000,Gilberts Bookshop,Retailers - other,4613,26 CIRCUS ROAD,,LONDON,NW8 6PD,5,fhrs_5_en-GB,2020-11-17,533,Westminster,5,5,5,FALSE,-0.1726026,51.5336557,
413711,01367/0018/0/000,Gino'S Cappuccino Bar,Restaurant/Cafe/Canteen,1,18 GREAT CENTRAL STREET,,LONDON,NW1 6JH,4,fhrs_4_en-GB,2017-12-05,533,Westminster,5,10,0,FALSE,-0.1621771,51.522225,
411361,00348/0015/0/000,Ginza,Restaurant/Cafe/Canteen,1,15 BURY STREET,,LONDON,SW1Y 6AL,5,fhrs_5_en-GB,2022-07-28,533,Westminster,5,5,5,FALSE,-0.1384067,51.5070302,
1396519,21/00508/COMM,Giolato,Retailers - other,4613,15 STRUTTON GROUND,,LONDON,SW1P 2HY,5,fhrs_5_en-GB,2021-09-07,533,Westminster,0,0,5,FALSE,-0.133686,51.497369,
414402,01699/0010/0/000,Giovanni'S Restaurant,Restaurant/Cafe/Canteen,1,10 GOODWIN'S COURT,,LONDON,WC2N 4LL,Exempt,fhrs_exempt_en-GB,2018-10-09,533,Westminster,,,,FALSE,-0.1260963,51.5109889,
665888,00284/0120/1/054,Giraffe,Restaurant/Cafe/Canteen,1,"GROUND FLOOR RECEPTION, VIGILANT HOUSE, 120 WILTON ROAD",,LONDON,SW1V 1JZ,5,fhrs_5_en-GB,2017-08-07,533,Westminster,5,0,0,FALSE,-0.1421265,51.4938789,
413310,01132/0055/0/000,Glasshouse Stores Public House,Restaurant/Cafe/Canteen,1,55 BREWER STREET,,LONDON,W1F 9UJ,4,fhrs_4_en-GB,2020-01-29,533,Westminster,0,10,5,TRUE,-0.1353159,51.5114325,
411392,00391/0008/0/000,Glendale Hyde Park Hotel,Hotel/bed & breakfast/guest house,7842,8 DEVONSHIRE TERRACE,,LONDON,W2 3DN,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,-0.1799753,51.5140225,
428010,01066/0043/1/000,Globe Public House,Restaurant/Cafe/Canteen,1,"THE GLOBE, 43-47 MARYLEBONE ROAD",,LONDON,NW1 5JY,4,fhrs_4_en-GB,2023-01-04,533,Westminster,0,10,5,FALSE,-0.157,51.521919,
1264737,20/00308/COMM,Glow Bar London,Restaurant/Cafe/Canteen,1,70 MORTIMER STREET,,LONDON,W1W 7RZ,4,fhrs_4_en-GB,2020-07-17,533,Westminster,0,10,0,FALSE,-0.1420232,51.517663,
1494508,22/00194/COMM,Go Falafal,Restaurant/Cafe/Canteen,1,7 VILLIERS STREET,,LONDON,WC2N 6NQ,5,fhrs_5_en-GB,2022-04-11,533,Westminster,5,0,5,FALSE,-0.1244958,51.5085532,
414661,07/00155/COMM,Godiva,Retailers - other,4613,2 THE MARKET,COVENT GARDEN,LONDON,WC2E 8RA,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,0,0,FALSE,-0.1233451,51.512006,
414697,09/00078/COMM,Godiva Chocolatier,Retailers - other,4613,"CONSESSION 16 GROUND FLOOR, SELFRIDGES, 400 OXFORD STREET",,LONDON,W1A 1AB,5,fhrs_5_en-GB,2019-11-25,533,Westminster,5,5,5,FALSE,-0.1528138,51.5145871,
729370,00919/0451/0/000,Gogi Restaurant,Restaurant/Cafe/Canteen,1,451 EDGWARE ROAD,,LONDON,W2 1TH,5,fhrs_5_en-GB,2022-08-22,533,Westminster,5,5,0,FALSE,-0.1768823,51.524343,
1370175,21/00293/COMM,Gold Mine Restaurant,Restaurant/Cafe/Canteen,1,45 WARDOUR STREET,,LONDON,W1D 6PZ,5,fhrs_5_en-GB,2022-12-12,533,Westminster,5,5,5,FALSE,-0.1324724,51.5115402,
414788,S00909/0028/0/000,Golden Dragon Chinese Restaurant,Restaurant/Cafe/Canteen,1,28-29 GERRARD STREET,,LONDON,,2,fhrs_2_en-GB,2021-10-05,533,Westminster,10,15,10,FALSE,-0.131612,51.5114366,
410921,00112/0013/0/000,Golden Gate Cake Shop,Retailers - other,4613,13 MACCLESFIELD STREET,,LONDON,W1D 5BR,3,fhrs_3_en-GB,2022-05-09,533,Westminster,10,10,10,FALSE,,,
414053,01512/0079/0/000,Golden Horseshoe Casino,Restaurant/Cafe/Canteen,1,79-81 QUEENSWAY,,LONDON,W2 4QH,5,fhrs_5_en-GB,2016-11-01,533,Westminster,0,5,0,FALSE,-0.1881504,51.5121257,
427801,00489/0025/0/000,Golden Lion Public House,Restaurant/Cafe/Canteen,1,25 KING STREET,ST JAMES'S,LONDON,SW1Y 6QY,5,fhrs_5_en-GB,2013-10-07,533,Westminster,0,0,5,FALSE,-0.1406708,51.5055734,
427979,00953/0051/0/000,Golden Lion Public House,Restaurant/Cafe/Canteen,1,51 DEAN STREET,,LONDON,W1D 5BH,5,fhrs_5_en-GB,2022-11-04,533,Westminster,0,5,0,FALSE,,,
411928,00603/2001/2/003,Golden News,Retailers - other,4613,"GROUND EAST, GREAT PORTLAND STREET STATION, GREAT PORTLAND STREET",,LONDON,W1W 5PW,Exempt,fhrs_exempt_en-GB,2021-08-25,533,Westminster,,,,FALSE,-0.143936,51.5237903,
412649,00909/0037/0/000,Golden Phoenix Chinese Restaurant,Restaurant/Cafe/Canteen,1,37-38 GERRARD STREET,,LONDON,W1D 5QB,1,fhrs_1_en-GB,2022-10-25,533,Westminster,15,15,20,FALSE,-0.1308059,51.5117654,
1351376,21/00172/COMM,Golden Square Mart,Retailers - other,4613,10 GOLDEN SQUARE,,LONDON,W1F 9JA,5,fhrs_5_en-GB,2021-03-30,533,Westminster,5,0,0,FALSE,,,
411944,00611/0038/0/000,Golden Union,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 38 POLAND STREET",,LONDON,W1F 7LY,4,fhrs_4_en-GB,2019-07-16,533,Westminster,0,10,5,FALSE,-0.1377507,51.5153381,
414061,01512/0102/0/003,Goldmine Restaurant,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 102 QUEENSWAY",,LONDON,W2 3RR,3,fhrs_3_en-GB,2023-01-10,533,Westminster,10,10,10,FALSE,-0.1874667,51.5133741,
1301457,20/00525/COMM,Goloso,Restaurant/Cafe/Canteen,1,55 GREEK STREET,,LONDON,W1D 3DT,5,fhrs_5_en-GB,2021-05-14,533,Westminster,5,0,5,FALSE,-0.1312904,51.5143631,
1357871,21/00203/COMM,Gong Cha,Restaurant/Cafe/Canteen,1,3 GARRICK STREET,,LONDON,WC2E 9AR,5,fhrs_5_en-GB,2021-09-02,533,Westminster,0,0,5,FALSE,-0.125652,51.5112785,
1486566,22/00148/COMM,Good Food And Desserts,Takeaway/sandwich shop,7844,,,,,5,fhrs_5_en-GB,2023-02-07,533,Westminster,0,0,5,FALSE,,,
412474,00845/0014/0/000,Good Friend,Restaurant/Cafe/Canteen,1,14 LITTLE NEWPORT STREET,,LONDON,WC2H 7JJ,4,fhrs_4_en-GB,2022-08-18,533,Westminster,5,10,5,FALSE,-0.1288017,51.5117874,
988481,17/00258/COMM,Good Life Eatery,Restaurant/Cafe/Canteen,1,1 ST JOHN'S WOOD HIGH STREET,,LONDON,NW8 7NG,5,fhrs_5_en-GB,2019-05-03,533,Westminster,0,5,5,FALSE,-0.1675407,51.5311667,
1048542,15/00075/COMM,Good Life Eatery,Restaurant/Cafe/Canteen,1,69 MARYLEBONE LANE,,LONDON,W1U 2PH,3,fhrs_3_en-GB,2022-11-18,533,Westminster,10,10,10,FALSE,-0.1509074,51.5178843,
411339,00335/0023/0/000,Good News,Retailers - other,4613,23 BERWICK STREET,,LONDON,W1F 8RB,3,fhrs_3_en-GB,2022-12-15,533,Westminster,5,10,10,FALSE,-0.135082,51.5139828,
414518,04/00252/COMM,Goodman Restaurant,Restaurant/Cafe/Canteen,1,26 MADDOX STREET,,LONDON,W1S 1QH,5,fhrs_5_en-GB,2021-10-28,533,Westminster,5,5,0,FALSE,-0.14227504,51.51300765,
1366261,21/00262/COMM,Goodness In A Box,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2021-11-18,533,Westminster,0,0,0,FALSE,,,
1516081,22/00333/COMM,Goodwhich,Restaurant/Cafe/Canteen,1,6 NEW ROW,,LONDON,WC2N 4LH,4,fhrs_4_en-GB,2022-08-12,533,Westminster,0,0,10,FALSE,-0.1263407,51.5110018,
1450588,22/00014/COMM,Goooey,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2022-01-28,533,Westminster,5,5,5,FALSE,,,
1083446,18/00343/COMM,Gopal'S Corner,Takeaway/sandwich shop,7844,"MARKET HALL VICTORIA, 191 VICTORIA STREET",,LONDON,SW1E 5NE,3,fhrs_3_en-GB,2022-04-11,533,Westminster,10,5,10,FALSE,-0.1443307,51.4963598,
1199186,19/00445/COMM,Gopal'S Corners By Roti King,Mobile caterer,7846,"MARKET HALL WEST END, 9 HOLLES STREET",,LONDON,W1G 0BD,4,fhrs_4_en-GB,2022-03-26,533,Westminster,5,5,10,FALSE,-0.1447501,51.515467,
413240,01112/0012/0/000,Gopals Of Soho,Restaurant/Cafe/Canteen,1,"BASEMENT AND GROUND FLOOR, 12 BATEMAN STREET",,LONDON,W1D 4AH,4,fhrs_4_en-GB,2022-08-05,533,Westminster,5,5,10,FALSE,,,
1559388,22/00071/COMM,Gopuff,Retailers - other,4613,145-147 EDGWARE ROAD,,LONDON,W2 2HR,Exempt,fhrs_exempt_en-GB,,533,Westminster,,,,FALSE,-0.1666413,51.517313,
1345363,21/00146/COMM,Gordon Ramsay Street Burger -Charing Cross,Restaurant/Cafe/Canteen,1,24 CHARING CROSS ROAD,,LONDON,WC2H 0HX,5,fhrs_5_en-GB,2021-06-15,533,Westminster,0,5,5,FALSE,-0.1281945,51.5107796,
411258,00271/0047/0/000,Gordons Wine Bar,Restaurant/Cafe/Canteen,1,47 VILLIERS STREET,,LONDON,WC2N 6NE,5,fhrs_5_en-GB,2020-08-26,533,Westminster,5,5,5,FALSE,-0.1233529,51.5079594,
1335534,00507/0189/0/000,Gore Hotel,Hotel/bed & breakfast/guest house,7842,"GORE HOTEL, 189-190 QUEEN'S GATE",,LONDON,SW7 5EX,4,fhrs_4_en-GB,2023-01-11,533,Westminster,10,5,5,FALSE,-0.1795734,51.5002484,
924670,16/00433/COMM,Gorillas,Restaurant/Cafe/Canteen,1,425 HARROW ROAD,,LONDON,W10 4RE,5,fhrs_5_en-GB,2021-10-22,533,Westminster,0,0,0,FALSE,-0.2050047,51.5258737,
413960,01474/0037/0/000,Gould Pharmacy,Retailers - other,4613,,,,,4,fhrs_4_en-GB,2019-11-25,533,Westminster,10,5,5,FALSE,,,
1584342,23/00016/COMM,Gouqi,Restaurant/Cafe/Canteen,1,25 COCKSPUR STREET,,LONDON,SW1Y 5BN,5,fhrs_5_en-GB,2023-03-09,533,Westminster,5,5,5,FALSE,-0.12965904,51.50754196,
1609833,23/00184/COMM,Gourmet Burger Kitchen,Takeaway/sandwich shop,7844,120 WILTON ROAD,,LONDON,SW1V 1JZ,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.1421265,51.4938789,
944334,00992/0034/0/001,Gourmet Kitchen,Restaurant/Cafe/Canteen,1,34 LISLE STREET,,LONDON,WC2H 7BD,2,fhrs_2_en-GB,2022-04-26,533,Westminster,10,15,10,FALSE,-0.1297895,51.5115964,
413032,01019/0010/0/000,Govindas Restaurant,Restaurant/Cafe/Canteen,1,10 SOHO STREET,,LONDON,W1D 3DL,Exempt,fhrs_exempt_en-GB,2023-03-06,533,Westminster,,,,FALSE,-0.1327709,51.5158704,
413404,01180/0034/0/000,Goya Restaurante,Restaurant/Cafe/Canteen,1,34 LUPUS STREET,,LONDON,SW1V 3EB,2,fhrs_2_en-GB,2021-12-13,533,Westminster,15,10,10,FALSE,-0.1375348,51.4884824,
1320477,21/00022/COMM,Gozato Groceries,Manufacturers/packers,7839,"ROSSMORE COURT, PARK ROAD",,LONDON,NW1 6XX,5,fhrs_5_en-GB,2021-03-11,533,Westminster,0,5,0,FALSE,-0.1625873,51.5259994,
414154,01560/0019/0/000,Grab And Go,Restaurant/Cafe/Canteen,1,19 STRUTTON GROUND,,LONDON,SW1P 2HY,3,fhrs_3_en-GB,2021-01-25,533,Westminster,10,5,10,FALSE,-0.1336749,51.4972879,
1424054,21/00734/COMM,Grab Burger,Takeaway/sandwich shop,7844,29-31 PORCHESTER ROAD,,LONDON,W2 5DP,5,fhrs_5_en-GB,2021-11-05,533,Westminster,5,5,5,FALSE,-0.1882782,51.5168937,
413975,01486/0006/0/000,Graeme Holmes Pharmacy,Retailers - other,4613,6 NUGENT TERRACE,,LONDON,NW8 9QB,5,fhrs_5_en-GB,2012-09-18,533,Westminster,0,0,0,FALSE,-0.1804159,51.5318887,
1070782,01254/0028/0/000,Graff Diamonds Ltd,Restaurant/Cafe/Canteen,1,28 ALBEMARLE STREET,,LONDON,W1S 4JA,5,fhrs_5_en-GB,2019-10-09,533,Westminster,5,5,5,FALSE,-0.14269869,51.50973668,
1010824,17/00382/COMM,Grain & Bowl,Other catering premises,7841,,,,,5,fhrs_5_en-GB,2019-05-03,533,Westminster,0,0,0,FALSE,,,
411638,00515/0224/0/000,Granaio,Restaurant/Cafe/Canteen,1,224 PICCADILLY,,LONDON,W1J 9HP,5,fhrs_5_en-GB,2020-03-14,533,Westminster,0,0,0,FALSE,-0.1340118,51.5097724,
1619615,PDP4X6-Q7WK52-YLB7RK,Grand Hotel Bellevue,Hotel/bed & breakfast/guest house,7842,25-27 NORFOLK SQUARE,,LONDON,W2 1RX,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.17303,51.515785,
1170612,19/00324/COMM,Grand Junction,Restaurant/Cafe/Canteen,1,"ST MARY MAGDALENE CHURCH, ROWINGTON CLOSE",,LONDON,W2 5TF,5,fhrs_5_en-GB,2022-02-16,533,Westminster,5,5,5,FALSE,,,
414000,01499/0042/0/000,Grand Plaza,Hotel/bed & breakfast/guest house,7842,Grand Plaza Hotel,42-43 Princes Square,London,W2 4NL,4,fhrs_4_en-GB,2022-04-07,533,Westminster,5,5,10,TRUE,-0.180081,51.514038,
414360,01646/0001/0/000,Grand Royale London Hyde Park,Hotel/bed & breakfast/guest house,7842,1-9 INVERNESS TERRACE,,LONDON,W2 3LD,5,fhrs_5_en-GB,2022-08-10,533,Westminster,0,5,5,FALSE,-0.1863075,51.5109911,
716352,14/00003/COMM,Grand Union,Pub/bar/nightclub,7843,"UNIT 1, WEST END QUAY, SOUTH WHARF ROAD",,LONDON,W2 1JX,5,fhrs_5_en-GB,2019-02-05,533,Westminster,0,5,0,FALSE,-0.1710231,51.5183885,
1523792,22/00421/COMM,Granger & Co. Marylebone,Restaurant/Cafe/Canteen,1,"SEAFORD HOUSE, 105 MARYLEBONE HIGH STREET",,LONDON,W1U 4RS,5,fhrs_5_en-GB,2022-08-16,533,Westminster,5,5,5,FALSE,-0.1520838,51.5190899,
960399,17/00146/COMM,Granier Bakery Cafe,Retailers - other,4613,115 QUEENSWAY,,LONDON,W2 4SJ,4,fhrs_4_en-GB,2023-03-24,533,Westminster,5,10,5,FALSE,-0.1879077,51.5131561,
1468071,22/00099/COMM,Gravity House,Restaurant/Cafe/Canteen,1,65-66 FRITH STREET,,LONDON,W1D 3JR,Exempt,fhrs_exempt_en-GB,,533,Westminster,,,,FALSE,-0.1323976,51.5144257,
1083445,18/00341/COMM,Grays & Feather,Pub/bar/nightclub,7843,26 WELLINGTON STREET,,LONDON,,5,fhrs_5_en-GB,2022-04-29,533,Westminster,5,5,5,FALSE,-0.1101537,51.5462184,
1378664,21/00377/COMM,Graysons Restaurant,Other catering premises,7841,18 HANOVER SQUARE,,LONDON,W1S 1JY,4,fhrs_4_en-GB,2023-03-06,533,Westminster,5,0,10,FALSE,-0.1445933,51.5140077,
412595,00888/0037/1/000,Graysons Restaurant,Restaurant/Cafe/Canteen,1,"DARTMOUTH HOUSE, 37 CHARLES STREET",,LONDON,W1J 5ED,5,fhrs_5_en-GB,2023-02-13,533,Westminster,0,5,0,FALSE,-0.1467884,51.5078644,
410912,00104/0048/1/000,Graysons Restaurant,Restaurant/Cafe/Canteen,1,"INVESTCORP HOUSE, 48 GROSVENOR STREET",,LONDON,W1K 3HW,5,fhrs_5_en-GB,2022-10-12,533,Westminster,0,5,0,FALSE,-0.1489862,51.5112354,
1516067,22/00313/COMM,Graysons Restaurant,Other catering premises,7841,"THE LAW SOCIETY, 113 CHANCERY LANE",,LONDON,WC2A 1PL,4,fhrs_4_en-GB,2022-06-16,533,Westminster,0,5,10,FALSE,-0.1116861,51.5147865,
554738,13/00056/COMM,Graysons Restaurant,Restaurant/Cafe/Canteen,1,"THIRD FLOOR, 5-7 CARLTON GARDENS",,LONDON,SW1Y 5AA,5,fhrs_5_en-GB,2022-01-12,533,Westminster,5,5,5,FALSE,-0.133999,51.505926,
1136253,19/00206/COMM,Great Cumberland Place Hotel,Hotel/bed & breakfast/guest house,7842,20 GREAT CUMBERLAND PLACE,,LONDON,W1H 7DL,AwaitingInspection,fhrs_awaitinginspection_en-GB,,533,Westminster,,,,FALSE,-0.15936347,51.51439193,
1099877,01837/0131/0/000,Great Nile,Restaurant/Cafe/Canteen,1,131 BROADLEY STREET,,LONDON,NW8 8BA,1,fhrs_1_en-GB,2022-05-24,533,Westminster,15,15,20,FALSE,-0.1711935,51.5213318,
1416957,21/00704/COMM,Great Scotland Yard Hotel,Hotel/bed & breakfast/guest house,7842,3-5 GREAT SCOTLAND YARD,,LONDON,SW1A 2HW,5,fhrs_5_en-GB,2021-11-11,533,Westminster,5,0,5,FALSE,-0.126339,51.5064784,
413762,01380/0012/0/002,Great Western Beer & Wine,Retailers - other,4613,12B GREAT WESTERN ROAD,,LONDON,W9 3NN,4,fhrs_4_en-GB,2021-12-22,533,Westminster,10,0,10,FALSE,-0.2019119,51.523875,
413403,01180/0007/3/000,Greatway Food Store,Retailers - other,4613,"GROUND, 7 LUPUS STREET",,LONDON,SW1V 3AS,3,fhrs_3_en-GB,2017-09-22,533,Westminster,5,10,10,FALSE,-0.1345459,51.4886597,
1302730,20/00569/COMM,Greek Food,Mobile caterer,7846,376-384 OXFORD STREET,,LONDON,W1C 1JY,4,fhrs_4_en-GB,2021-03-18,533,Westminster,0,0,10,FALSE,-0.1506367,51.5146067,
491684,12/00150/COMM,Green Apple Supermarket,Retailers - other,4613,360 EDGWARE ROAD,,LONDON,W2 1EB,5,fhrs_5_en-GB,2022-08-22,533,Westminster,5,5,5,FALSE,-0.1717474,51.5215383,
1523786,22/00414/COMM,Green Hut,Takeaway/sandwich shop,7844,"TAXI CAB SHELTER, TEMPLE PLACE",,LONDON,WC2R 2PH,4,fhrs_4_en-GB,2022-09-01,533,Westminster,0,10,10,FALSE,-0.1146946,51.51104,
1320466,21/00006/COMM,Green Hut Taxi Shelter,Takeaway/sandwich shop,7844,"TAXI SHELTER, NORTHUMBERLAND AVENUE",,LONDON,WC2N 5DG,5,fhrs_5_en-GB,2022-09-07,533,Westminster,5,5,0,FALSE,,,
1418758,21/00719/COMM,Green Land,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 28 CLIFTON ROAD",,LONDON,W9 1ST,1,fhrs_1_en-GB,2021-11-03,533,Westminster,10,10,20,FALSE,-0.1799191,51.5255502,
427992,01025/0036/0/000,Green Man Public House,Restaurant/Cafe/Canteen,1,"GREEN MAN, 36 RIDING HOUSE STREET",,LONDON,W1W 7EP,5,fhrs_5_en-GB,2012-07-16,533,Westminster,0,5,0,FALSE,-0.1394356,51.518908,
427778,00335/0057/0/000,Green Man Public House,Restaurant/Cafe/Canteen,1,"THE GREEN MAN, 57 BERWICK STREET",,LONDON,W1F 8SR,5,fhrs_5_en-GB,2021-09-22,533,Westminster,5,5,0,FALSE,,,
1424056,21/00737/COMM,Green Park Hot Dog,Takeaway/sandwich shop,7844,"REFRESHMENT KIOSK AT RITZ CORNER GREEN PARK, PICCADILLY",,LONDON,W1J 9DZ,4,fhrs_4_en-GB,2022-02-24,533,Westminster,5,5,10,FALSE,,,
1582513,23/00012/COMM,Green Shoots,Takeaway/sandwich shop,7844,"RCA HOUSE, 50-52 CURZON STREET",,LONDON,W1J 7UP,5,fhrs_5_en-GB,2023-03-21,533,Westminster,0,5,0,FALSE,-0.1457186,51.5068853,
412133,00674/0036/0/000,Green Valley,Retailers - other,4613,36-37 UPPER BERKELEY STREET,,LONDON,W1H 5QF,2,fhrs_2_en-GB,2022-07-07,533,Westminster,15,10,10,FALSE,-0.1624111,51.5153403,
1349129,21/00153/COMM,Greenaway'S Pie & Mash,Takeaway/sandwich shop,7844,45 VILLIERS STREET,,LONDON,WC2N 6NE,4,fhrs_4_en-GB,2021-06-15,533,Westminster,0,5,10,FALSE,-0.1233529,51.5079594,
427845,00600/0002/0/000,Greencoat Boy Public House,Restaurant/Cafe/Canteen,1,2 GREENCOAT PLACE,,LONDON,SW1P 1PJ,4,fhrs_4_en-GB,2020-11-02,533,Westminster,0,10,0,FALSE,-0.135934,51.4962986,
412417,00808/0025/0/000,Greenfields Supermarket,Retailers - other,4613,25 CRAWFORD STREET,,LONDON,,5,fhrs_5_en-GB,2023-03-30,533,Westminster,5,5,5,FALSE,,,
412457,00824/0029/0/001,Green'S Pharmacy,Retailers - other,4613,29-31 EBURY BRIDGE ROAD,,LONDON,SW1W 8QX,4,fhrs_4_en-GB,2019-11-25,533,Westminster,10,5,5,FALSE,-0.1500161,51.4897321,
946324,17/00064/COMM,Greenwoods Restaurant,Restaurant/Cafe/Canteen,1,"GROUND FLOOR, 170 VICTORIA STREET",,LONDON,SW1E 5LB,5,fhrs_5_en-GB,2021-07-20,533,Westminster,5,5,0,FALSE,-0.1438067,51.4968173,
412376,00794/0109/0/000,Greggs,Retailers - other,4613,109 CHURCH STREET,,LONDON,NW8 8HA,5,fhrs_5_en-GB,2021-05-21,533,Westminster,0,5,0,FALSE,-0.1716321,51.5223061,
413416,01180/0111/0/000,Greggs,Retailers - other,4613,111 LUPUS STREET,,LONDON,SW1V 3EN,4,fhrs_4_en-GB,2021-06-25,533,Westminster,10,0,0,FALSE,,,
546020,00603/0111/0/002,Greggs,Retailers - other,4613,111-113 GREAT PORTLAND STREET,,LONDON,W1W 6QQ,5,fhrs_5_en-GB,2020-01-14,533,Westminster,5,5,5,FALSE,,,
428131,01560/0012/0/000,Greggs,Restaurant/Cafe/Canteen,1,12A STRUTTON GROUND,,LONDON,SW1P 2HP,5,fhrs_5_en-GB,2021-04-13,533,Westminster,0,5,5,FALSE,-0.134082,51.4971954,
1531152,22/00455/COMM,Greggs,Retailers - other,4613,1-4 LEICESTER SQUARE,,LONDON,WC2H 7NA,5,fhrs_5_en-GB,2022-08-01,533,Westminster,5,5,5,FALSE,-0.1306709,51.510837,
1453032,22/00054/COMM,Greggs,Retailers - other,4613,165 VICTORIA STREET,,LONDON,SW1E 5NA,5,fhrs_5_en-GB,2022-02-28,533,Westminster,0,0,0,FALSE,-0.1408403,51.4964574,
839683,15/00337/COMM,Greggs,Takeaway/sandwich shop,7844,29-31 PALMER STREET,,LONDON,SW1H 0PH,5,fhrs_5_en-GB,2020-12-15,533,Westminster,0,5,0,FALSE,-0.1352795,51.4982127,
1496929,22/00236/COMM,Greggs,Retailers - other,4613,421-422 STRAND,,LONDON,WC2R 0PS,5,fhrs_5_en-GB,2022-05-16,533,Westminster,0,0,5,FALSE,-0.1234035,51.5098847,
1553367,22/00626/COMM,Greggs,Restaurant/Cafe/Canteen,1,"CONCESSION AT, 14-28 OXFORD STREET",,LONDON,,5,fhrs_5_en-GB,2022-11-10,533,Westminster,0,0,0,FALSE,-0.1310885,51.5165174,
971258,17/00181/COMM,Greggs,Restaurant/Cafe/Canteen,1,"GATE 1, VICTORIA COACH STATION, 164-200 BUCKINGHAM PALACE ROAD",,LONDON,SW1W 9TP,5,fhrs_5_en-GB,2022-07-14,533,Westminster,5,0,5,FALSE,-0.1483388,51.4923765,
1489367,22/00179/COMM,Greggs,Takeaway/sandwich shop,7844,"GROUND FLOOR, 10 PRAED STREET",,LONDON,W2 1ES,5,fhrs_5_en-GB,2022-05-12,533,Westminster,0,0,0,FALSE,-0.1695661,51.5191392,
414195,01576/0143/0/002,Greggs,Restaurant/Cafe/Canteen,1,"GROUND, 143 STRAND",,LONDON,WC2R 1JA,5,fhrs_5_en-GB,2020-01-04,533,Westminster,0,0,0,FALSE,-0.1183693,51.5113957,
1411866,21/00649/COMM,Greggs,Retailers - other,4613,"MARYLEBONE STATION, MELCOMBE PLACE",,LONDON,NW1 6JJ,5,fhrs_5_en-GB,2021-11-10,533,Westminster,0,0,0,FALSE,-0.1629782,51.5230919,
